repo,pr_number,review_id,reviewer,state,submitted_at,body
apache/airflow,69079,4618112992,shivaam,COMMENTED,2026-07-02T13:52:26Z,
apache/airflow,69079,4618114464,shivaam,COMMENTED,2026-07-02T13:52:37Z,
apache/airflow,69079,4622603347,jason810496,APPROVED,2026-07-03T03:34:45Z,"Nice! Here're all the follow-up issues that I saw during the review so far. I prefer to have real issues to keep track of them instead of having follow-up statements in the review comments that might be missed in the long run.

- #69286 - TypeScript SDK: add a `ts pack` bundle build tool
- #69287 - TypeScript SDK: Dag/task-aware multi-bundle selection in NodeCoordinator
- #69288 - TypeScript SDK: native TypeScript Dag declaration (remove Python stub requirement)
- #69289 - TypeScript SDK: coordinator schema-mapping tests (camelCase to snake_case)
- #69290 - TypeScript SDK: Airflow-level integration tests for coordinator-mode tasks
- #69291 - TypeScript SDK: refactor shared logic between NodeCoordinator and ExecutableCoordinator
- #69292 - TypeScript SDK: log socket buffering and reconnect hardening"
apache/airflow,69080,4587669091,uranusjr,COMMENTED,2026-06-28T14:30:19Z,
apache/airflow,69080,4587670698,uranusjr,COMMENTED,2026-06-28T14:31:44Z,
apache/airflow,69080,4588549824,jason810496,COMMENTED,2026-06-29T02:13:34Z,
apache/airflow,69080,4588575513,jason810496,COMMENTED,2026-06-29T02:25:45Z,
apache/airflow,69080,4588588282,jason810496,COMMENTED,2026-06-29T02:30:26Z,
apache/airflow,69080,4588590061,jason810496,COMMENTED,2026-06-29T02:31:21Z,LGTM once addresses the comments TP pointed out. Thanks.
apache/airflow,69080,4589876174,FrankYang0529,COMMENTED,2026-06-29T07:54:53Z,
apache/airflow,69080,4589888514,FrankYang0529,COMMENTED,2026-06-29T07:56:53Z,
apache/airflow,69080,4597735166,uranusjr,COMMENTED,2026-06-30T06:13:57Z,
apache/airflow,69080,4597786725,uranusjr,APPROVED,2026-06-30T06:24:05Z,
apache/airflow,69080,4607924504,jason810496,APPROVED,2026-07-01T10:14:40Z,
apache/airflow,69080,4617438394,FrankYang0529,COMMENTED,2026-07-02T12:34:20Z,
apache/airflow,69081,4584847244,jason810496,APPROVED,2026-06-27T09:37:23Z,"Let's see if CI pass, thanks for the fast fix."
apache/airflow,69081,4584985714,kaxil,APPROVED,2026-06-27T10:43:11Z,
apache/airflow,69083,4585728644,shahar1,APPROVED,2026-06-27T16:44:21Z,
apache/airflow,69083,4586868379,henry3260,APPROVED,2026-06-28T02:18:53Z,
apache/airflow,69083,4587174446,dabla,APPROVED,2026-06-28T07:05:03Z,
apache/airflow,69084,4585729719,shahar1,APPROVED,2026-06-27T16:44:51Z,
apache/airflow,69084,4586872630,henry3260,APPROVED,2026-06-28T02:22:17Z,
apache/airflow,69084,4586878615,jroachgolf84,APPROVED,2026-06-28T02:28:17Z,
apache/airflow,69085,4585365435,kaxil,APPROVED,2026-06-27T13:49:28Z,
apache/airflow,69085,4585377156,shahar1,APPROVED,2026-06-27T13:53:26Z,
apache/airflow,69085,4585391771,bugraoz93,APPROVED,2026-06-27T13:59:41Z,
apache/airflow,69086,4604082232,SameerMesiah97,COMMENTED,2026-06-30T21:02:39Z,"I'm not sure this belongs in the scheduler. This adds two extra `COUNT(*)`qeries every metrics interval for something that seems like it could just be computed in Datadog/Prometheus instead. Every deployment pays the cost of this, even if they never use the metric. Is there a reason this can't just live outside of Airflow?"
apache/airflow,69088,4588958300,potiuk,APPROVED,2026-06-29T04:38:23Z,Nice!
apache/airflow,69093,4596061495,ferruzzi,COMMENTED,2026-06-29T23:14:40Z,
apache/airflow,69093,4596074856,ferruzzi,COMMENTED,2026-06-29T23:16:51Z,
apache/airflow,69093,4596107582,ferruzzi,APPROVED,2026-06-29T23:34:27Z,"Approved, assuming the cleanup steps we no longer need are going to be cleaned up in a follow-up?"
apache/airflow,69093,4596519440,anishgirianish,COMMENTED,2026-06-30T01:14:57Z,
apache/airflow,69093,4596520644,anishgirianish,COMMENTED,2026-06-30T01:15:13Z,
apache/airflow,69093,4596530311,anishgirianish,COMMENTED,2026-06-30T01:17:21Z,
apache/airflow,69093,4596602818,anishgirianish,COMMENTED,2026-06-30T01:40:40Z,
apache/airflow,69093,4598834476,Lee-W,APPROVED,2026-06-30T08:54:43Z,
apache/airflow,69093,4604139974,ferruzzi,COMMENTED,2026-06-30T21:12:01Z,
apache/airflow,69093,4604711072,potiuk,APPROVED,2026-06-30T23:23:15Z,NICE
apache/airflow,69094,4592155580,vincbeck,APPROVED,2026-06-29T13:17:35Z,
apache/airflow,69095,4586169927,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-27T20:27:04Z,Copilot was unable to review this pull request because the user who requested the review has reached their quota limit.
apache/airflow,69095,4593547540,pierrejeambrun,COMMENTED,2026-06-29T16:22:09Z,"Thanks for the PR, but unfortunately https://github.com/apache/airflow/pull/68833 is closer to getting merge. 

Closing in favor of https://github.com/apache/airflow/pull/68833.

Feel free to re-open if I missed something."
apache/airflow,69097,4587101718,jason810496,APPROVED,2026-06-28T05:44:23Z,
apache/airflow,69098,4587100613,jason810496,APPROVED,2026-06-28T05:43:00Z,Thanks!
apache/airflow,69098,4587110555,jason810496,APPROVED,2026-06-28T05:55:27Z,
apache/airflow,69101,4587524396,vatsrahul1001,APPROVED,2026-06-28T12:30:44Z,
apache/airflow,69103,4587687429,potiuk,APPROVED,2026-06-28T14:46:04Z,
apache/airflow,69104,4587517160,vatsrahul1001,APPROVED,2026-06-28T12:23:34Z,
apache/airflow,69105,4587524142,vatsrahul1001,APPROVED,2026-06-28T12:30:27Z,
apache/airflow,69107,4588166403,SameerMesiah97,COMMENTED,2026-06-28T22:20:46Z,"Looks fine to me. I have left 2 comments. Also, I believe you should expand test coverage (either by adding new unit tests or modifying exist ones) to include the new concurrency logic. In particular, it would be good to verify that `ThreadPoolExecutor` is created with the expected `max_workers` value (covering both len(`dag_ids`) and the configured pool size), while ensuring the existing authorization behavior is preserved in both the single- and multi-worker cases."
apache/airflow,69107,4589821605,Andrushika,COMMENTED,2026-06-29T07:45:47Z,
apache/airflow,69107,4590072707,Andrushika,COMMENTED,2026-06-29T08:23:48Z,
apache/airflow,69107,4591288388,stephen-bracken,COMMENTED,2026-06-29T11:14:32Z,
apache/airflow,69107,4591885418,SameerMesiah97,COMMENTED,2026-06-29T12:39:55Z,
apache/airflow,69107,4592103153,vincbeck,APPROVED,2026-06-29T13:10:26Z,
apache/airflow,69107,4597993993,eladkal,APPROVED,2026-06-30T06:59:16Z,
apache/airflow,69110,4596506490,uranusjr,APPROVED,2026-06-30T01:11:50Z,
apache/airflow,69110,4600889735,pierrejeambrun,APPROVED,2026-06-30T13:46:08Z,LGTM thanks
apache/airflow,69111,4589415086,uranusjr,APPROVED,2026-06-29T06:33:00Z,
apache/airflow,69111,4589568881,guan404ming,APPROVED,2026-06-29T07:04:51Z,
apache/airflow,69114,4591556509,jroachgolf84,COMMENTED,2026-06-29T11:52:24Z,"@Dotify71 - for any UI changes, you should have a before and after screenshot/video. Thanks!"
apache/airflow,69114,4610285318,pierrejeambrun,COMMENTED,2026-07-01T15:05:01Z,"Thanks for the PR.

The button is just not displayed.

<img width=""1331"" height=""693"" alt=""Image"" src=""https://github.com/user-attachments/assets/4a4630bf-070e-471f-9f00-9b400289575d"" />

"
apache/airflow,69114,4612819416,Dotify71,COMMENTED,2026-07-01T20:57:03Z,
apache/airflow,69114,4612820954,Dotify71,COMMENTED,2026-07-01T20:57:21Z,
apache/airflow,69114,4612824778,Dotify71,COMMENTED,2026-07-01T20:58:04Z,
apache/airflow,69114,4617065718,pierrejeambrun,COMMENTED,2026-07-02T11:38:24Z,"Closing in favor of https://github.com/apache/airflow/pull/69240.

Low quality PR, not addressing the issue, no screenshot, not following the contributing guidelines. (follow up PR of a previous AI slop one, this one seems similar) 

Feel free to re-open if I missed something"
apache/airflow,69115,4589890949,pierrejeambrun,APPROVED,2026-06-29T07:57:17Z,
apache/airflow,69115,4589912269,amoghrajesh,APPROVED,2026-06-29T08:00:49Z,
apache/airflow,69119,4590873455,Lee-W,COMMENTED,2026-06-29T10:10:42Z,
apache/airflow,69119,4591253239,raphaelauv,COMMENTED,2026-06-29T11:09:20Z,
apache/airflow,69119,4592330203,raphaelauv,COMMENTED,2026-06-29T13:40:56Z,
apache/airflow,69119,4597221377,Lee-W,APPROVED,2026-06-30T04:16:57Z,
apache/airflow,69120,4590792864,Lee-W,APPROVED,2026-06-29T09:59:34Z,
apache/airflow,69120,4591442051,vatsrahul1001,APPROVED,2026-06-29T11:36:06Z,
apache/airflow,69126,4592787471,ephraimbuddy,COMMENTED,2026-06-29T14:40:16Z,
apache/airflow,69126,4592800978,vatsrahul1001,COMMENTED,2026-06-29T14:42:00Z,
apache/airflow,69126,4593273616,ephraimbuddy,APPROVED,2026-06-29T15:44:34Z,
apache/airflow,69126,4597509821,amoghrajesh,APPROVED,2026-06-30T05:23:46Z,LGTM
apache/airflow,69126,4597610200,vatsrahul1001,COMMENTED,2026-06-30T05:44:10Z,
apache/airflow,69126,4597702200,Lee-W,COMMENTED,2026-06-30T06:08:16Z,
apache/airflow,69126,4597787790,Lee-W,COMMENTED,2026-06-30T06:25:02Z,
apache/airflow,69126,4597845285,Lee-W,APPROVED,2026-06-30T06:36:54Z,nitpicks. Major thing addressed. Thanks!
apache/airflow,69126,4597977650,Lee-W,APPROVED,2026-06-30T06:57:25Z,
apache/airflow,69128,4602797632,SameerMesiah97,COMMENTED,2026-06-30T17:54:41Z,Needs one clarification. I have left a few comments.
apache/airflow,69128,4611037203,dabla,COMMENTED,2026-07-01T16:27:58Z,
apache/airflow,69128,4611044048,dabla,COMMENTED,2026-07-01T16:28:40Z,
apache/airflow,69128,4611047278,dabla,COMMENTED,2026-07-01T16:28:59Z,
apache/airflow,69128,4611169175,SameerMesiah97,COMMENTED,2026-07-01T16:42:05Z,
apache/airflow,69128,4615238603,eladkal,APPROVED,2026-07-02T07:09:16Z,
apache/airflow,69131,4593268477,ephraimbuddy,APPROVED,2026-06-29T15:43:53Z,
apache/airflow,69132,4594222831,potiuk,APPROVED,2026-06-29T18:02:28Z,
apache/airflow,69133,4593869115,vincbeck,APPROVED,2026-06-29T17:07:20Z,
apache/airflow,69134,4601422402,choo121600,APPROVED,2026-06-30T14:47:50Z,looks good :)
apache/airflow,69134,4608575295,phanikumv,APPROVED,2026-07-01T11:44:53Z,
apache/airflow,69137,4599358911,pierrejeambrun,APPROVED,2026-06-30T10:07:40Z,
apache/airflow,69139,4594803120,hussein-awala,APPROVED,2026-06-29T19:31:14Z,"I closed and reopened the PR to run all the tests.

I wonder why the CI check which failed doesn't run when we change the providers code source, we need to change that in a separate PR.

I'll wait for the CI checks before merging"
apache/airflow,69139,4594822417,vincbeck,APPROVED,2026-06-29T19:34:43Z,
apache/airflow,69141,4600788437,potiuk,APPROVED,2026-06-30T13:33:27Z,NICE!
apache/airflow,69143,4595815201,uranusjr,COMMENTED,2026-06-29T22:29:10Z,
apache/airflow,69143,4597495964,shahar1,COMMENTED,2026-06-30T05:18:27Z,
apache/airflow,69143,4597560501,uranusjr,COMMENTED,2026-06-30T05:33:44Z,
apache/airflow,69143,4597589817,uranusjr,COMMENTED,2026-06-30T05:40:15Z,
apache/airflow,69143,4597590141,uranusjr,APPROVED,2026-06-30T05:40:19Z,
apache/airflow,69143,4597940913,Lee-W,COMMENTED,2026-06-30T06:53:08Z,
apache/airflow,69143,4603476096,shahar1,COMMENTED,2026-06-30T19:26:43Z,
apache/airflow,69143,4604832004,Lee-W,COMMENTED,2026-06-30T23:57:02Z,
apache/airflow,69160,4597366582,vatsrahul1001,APPROVED,2026-06-30T04:56:07Z,
apache/airflow,69162,4597411351,vatsrahul1001,APPROVED,2026-06-30T05:04:23Z,
apache/airflow,69162,4597420458,uranusjr,APPROVED,2026-06-30T05:05:49Z,
apache/airflow,69163,4598192903,shahar1,APPROVED,2026-06-30T07:25:41Z,
apache/airflow,69166,4597981181,shahar1,APPROVED,2026-06-30T06:57:45Z,
apache/airflow,69171,4604346048,SameerMesiah97,COMMENTED,2026-06-30T21:55:29Z,It seems like this fix is just papering over a gap in the existing algorithm. It might be that is the only reasonable solution so you are free to push back.
apache/airflow,69171,4609127260,davidnzhang,COMMENTED,2026-07-01T12:53:27Z,
apache/airflow,69171,4609252253,davidnzhang,COMMENTED,2026-07-01T13:06:41Z,
apache/airflow,69171,4617441648,pierrejeambrun,COMMENTED,2026-07-02T12:34:50Z,
apache/airflow,69171,4617447486,pierrejeambrun,APPROVED,2026-07-02T12:35:41Z,
apache/airflow,69174,4602559946,uranusjr,APPROVED,2026-06-30T17:12:46Z,
apache/airflow,69174,4603918119,kaxil,COMMENTED,2026-06-30T20:36:06Z,
apache/airflow,69174,4605942576,amoghrajesh,COMMENTED,2026-07-01T05:18:42Z,
apache/airflow,69174,4606667702,amoghrajesh,COMMENTED,2026-07-01T07:23:38Z,
apache/airflow,69175,4601157193,vincbeck,CHANGES_REQUESTED,2026-06-30T14:16:58Z,"For the reasons I explained in https://github.com/apache/airflow/issues/42846#issuecomment-4844440612 I set this PR as ""Request changes"" to not merge it until we figure out the right approach in #42846"
apache/airflow,69181,4601831741,mobuchowski,APPROVED,2026-06-30T15:37:48Z,
apache/airflow,69183,4608760279,potiuk,APPROVED,2026-07-01T12:08:44Z,
apache/airflow,69184,4602556073,SameerMesiah97,APPROVED,2026-06-30T17:12:17Z,Looks good.
apache/airflow,69184,4603959278,shahar1,APPROVED,2026-06-30T20:43:37Z,
apache/airflow,69186,4602512380,vincbeck,APPROVED,2026-06-30T17:06:38Z,
apache/airflow,69186,4602922283,henry3260,APPROVED,2026-06-30T18:03:53Z,
apache/airflow,69189,4605719423,Lee-W,APPROVED,2026-07-01T04:14:35Z,
apache/airflow,69192,4606125209,amoghrajesh,APPROVED,2026-07-01T05:58:25Z,
apache/airflow,69192,4606169469,uranusjr,APPROVED,2026-07-01T06:05:21Z,
apache/airflow,69193,4606199219,Lee-W,APPROVED,2026-07-01T06:09:39Z,
apache/airflow,69193,4606209516,jason810496,APPROVED,2026-07-01T06:11:23Z,Nice catch!
apache/airflow,69193,4606218922,amoghrajesh,COMMENTED,2026-07-01T06:12:39Z,
apache/airflow,69195,4607146024,phanikumv,APPROVED,2026-07-01T08:33:28Z,"Nice catch, adding BLOCKED and WAITING_FOR_RETRY makes is_job_active exactly the complement of RunState.is_terminal, so every in-flight state reconnects and polls to completion. 

Coverage on both the parametrized cases and the end-to-end BLOCKED reconnect looks good."
apache/airflow,69196,4607449227,mobuchowski,APPROVED,2026-07-01T09:11:27Z,
apache/airflow,69197,4619099335,pierrejeambrun,COMMENTED,2026-07-02T15:45:55Z,"Thanks for opening the PR. 

Closing in favor of https://github.com/apache/airflow/pull/68570 which was just merged."
apache/airflow,69198,4606877777,Lee-W,APPROVED,2026-07-01T07:55:25Z,
apache/airflow,69198,4608753639,potiuk,APPROVED,2026-07-01T12:07:48Z,
apache/airflow,69198,4608759054,amoghrajesh,APPROVED,2026-07-01T12:08:33Z,
apache/airflow,69198,4620332668,bugraoz93,APPROVED,2026-07-02T18:42:48Z,
apache/airflow,69199,4607681268,henry3260,APPROVED,2026-07-01T09:40:35Z,
apache/airflow,69199,4607779403,guan404ming,APPROVED,2026-07-01T09:54:20Z,
apache/airflow,69199,4608077344,eladkal,APPROVED,2026-07-01T10:37:46Z,
apache/airflow,69199,4608162051,jason810496,APPROVED,2026-07-01T10:51:04Z,
apache/airflow,69200,4607524960,uranusjr,APPROVED,2026-07-01T09:22:06Z,
apache/airflow,69200,4608161050,Lee-W,COMMENTED,2026-07-01T10:50:53Z,@shahar1 I saw you said we'll need to do more then doc change for this?
apache/airflow,69200,4608755652,potiuk,APPROVED,2026-07-01T12:08:05Z,
apache/airflow,69201,4607573329,Lee-W,APPROVED,2026-07-01T09:28:07Z,
apache/airflow,69202,4608741015,potiuk,APPROVED,2026-07-01T12:06:05Z,
apache/airflow,69209,4611831652,shahar1,APPROVED,2026-07-01T18:10:25Z,
apache/airflow,69213,4612202242,Miretpl,APPROVED,2026-07-01T19:12:07Z,
apache/airflow,69215,4611935695,henry3260,APPROVED,2026-07-01T18:28:37Z,
apache/airflow,69215,4612100129,eladkal,APPROVED,2026-07-01T18:54:56Z,
apache/airflow,69215,4612104689,henry3260,APPROVED,2026-07-01T18:55:40Z,Thanks!
apache/airflow,69216,4612012331,Miretpl,APPROVED,2026-07-01T18:42:21Z,I've had the same thought when I skimmed through the PR.
apache/airflow,69216,4612078515,SameerMesiah97,APPROVED,2026-07-01T18:52:07Z,
apache/airflow,69216,4612087237,eladkal,APPROVED,2026-07-01T18:53:13Z,
apache/airflow,69216,4612310632,shahar1,COMMENTED,2026-07-01T19:29:24Z,
apache/airflow,69218,4613815211,Lee-W,APPROVED,2026-07-02T01:18:41Z,This is good!
apache/airflow,69220,4612255099,henry3260,APPROVED,2026-07-01T19:21:38Z,
apache/airflow,69221,4612317632,eladkal,APPROVED,2026-07-01T19:30:38Z,
apache/airflow,69221,4612330403,bugraoz93,APPROVED,2026-07-01T19:32:49Z,
apache/airflow,69223,4618358377,potiuk,APPROVED,2026-07-02T14:18:50Z,
apache/airflow,69223,4618414578,amoghrajesh,APPROVED,2026-07-02T14:24:56Z,
apache/airflow,69223,4618411846,eladkal,APPROVED,2026-07-02T14:26:22Z,
apache/airflow,69223,4618718649,shahar1,COMMENTED,2026-07-02T14:56:10Z,
apache/airflow,69223,4619752027,henry3260,APPROVED,2026-07-02T17:14:24Z,Thanks shahar :)
apache/airflow,69223,4619778367,shahar1,COMMENTED,2026-07-02T17:18:02Z,
apache/airflow,69225,4613416752,vikramkoka,APPROVED,2026-07-01T23:15:10Z,"Yes, makes sense to me. 
Also, is nice and localized. "
apache/airflow,69227,4613919899,Lee-W,APPROVED,2026-07-02T01:56:22Z,
apache/airflow,69229,4619435155,SameerMesiah97,APPROVED,2026-07-02T16:32:01Z,Thanks for removing this.
apache/airflow,69229,4620283812,Miretpl,APPROVED,2026-07-02T18:36:02Z,
apache/airflow,69230,4614722385,eladkal,APPROVED,2026-07-02T05:23:47Z,
apache/airflow,69235,4615992213,kaxil,APPROVED,2026-07-02T09:00:49Z,
apache/airflow,69235,4616122115,amoghrajesh,APPROVED,2026-07-02T09:18:35Z,
apache/airflow,69236,4615987328,potiuk,APPROVED,2026-07-02T09:00:08Z,
apache/airflow,69236,4616240652,Lee-W,APPROVED,2026-07-02T09:35:03Z,
apache/airflow,69236,4616246140,amoghrajesh,APPROVED,2026-07-02T09:35:48Z,
apache/airflow,69236,4616311508,henry3260,APPROVED,2026-07-02T09:44:50Z,
apache/airflow,69240,4618027728,choo121600,APPROVED,2026-07-02T13:42:49Z,looks good to me 👍 
apache/airflow,69241,4616366984,vatsrahul1001,APPROVED,2026-07-02T09:52:15Z,
apache/airflow,69241,4616371887,amoghrajesh,APPROVED,2026-07-02T09:52:59Z,
apache/airflow,69241,4617049213,Lee-W,APPROVED,2026-07-02T11:36:01Z,
apache/airflow,69242,4621792075,uranusjr,APPROVED,2026-07-02T23:47:16Z,
apache/airflow,69243,4619198012,kaxil,COMMENTED,2026-07-02T15:58:57Z,
apache/airflow,69243,4622793848,vatsrahul1001,COMMENTED,2026-07-03T04:29:24Z,
apache/airflow,69243,4622793958,vatsrahul1001,COMMENTED,2026-07-03T04:29:25Z,
apache/airflow,69243,4623789584,phanikumv,COMMENTED,2026-07-03T07:33:09Z,
apache/airflow,69243,4623794146,phanikumv,COMMENTED,2026-07-03T07:33:47Z,
apache/airflow,69243,4623798560,phanikumv,APPROVED,2026-07-03T07:34:22Z,
apache/airflow,69243,4623819588,vatsrahul1001,COMMENTED,2026-07-03T07:37:29Z,
apache/airflow,69243,4623964292,kaxil,COMMENTED,2026-07-03T07:56:49Z,
apache/airflow,69243,4623965208,kaxil,COMMENTED,2026-07-03T07:56:56Z,
apache/airflow,69243,4623965768,kaxil,COMMENTED,2026-07-03T07:57:00Z,
apache/airflow,69243,4623966205,kaxil,COMMENTED,2026-07-03T07:57:04Z,
apache/airflow,69243,4623966971,kaxil,COMMENTED,2026-07-03T07:57:12Z,
apache/airflow,69243,4623969446,kaxil,COMMENTED,2026-07-03T07:57:36Z,
apache/airflow,69243,4623972184,kaxil,COMMENTED,2026-07-03T07:58:03Z,
apache/airflow,69243,4624002644,kaxil,APPROVED,2026-07-03T08:02:08Z,Few non-blocking comments but lgtm otherwise
apache/airflow,69243,4624021002,vatsrahul1001,COMMENTED,2026-07-03T08:04:34Z,
apache/airflow,69243,4624021187,vatsrahul1001,COMMENTED,2026-07-03T08:04:36Z,
